Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,3,9,6,30,24.1,48,137,65,0,20.4,48,137,0,65,0.25,80,82.84,0.17,997,2.5,22,2.2
2018,3,9,7,30,27.4,133,442,297,0,20.1,133,442,0,297,0.25,64.36,68.26,0.17,998,2.6,46,3
2018,3,9,8,30,30.7,177,620,544,3,17.9,257,301,0,435,0.25,46.34,53.77,0.17,998,2.6,61,3.5
2018,3,9,9,30,33.4,206,714,757,7,15.8,312,448,0,657,0.249,34.9,39.59,0.17,998,2.7,69,3.9
2018,3,9,10,30,35.4,224,761,907,7,14.4,375,479,0,805,0.249,28.44,26.25,0.17,996,2.8,72,4.3
2018,3,9,11,30,36.8,177,864,1007,7,13.5,426,491,0,898,0.248,24.88,16.02,0.17,995,2.9,73,4.5
2018,3,9,12,30,37.6,185,848,999,7,12.8,461,361,0,808,0.247,22.8,16.46,0.17,994,3,73,4.7
2018,3,9,13,30,37.5,195,799,906,6,12.3,461,182,0,623,0.247,22.12,27.05,0.17,993,3.1,73,4.9
2018,3,9,14,30,36.8,247,622,720,6,11.9,377,180,0,513,0.246,22.43,40.49,0.17,992,3.1,75,5
2018,3,9,15,30,35.6,215,504,506,7,11.8,257,260,1,407,0.246,23.76,54.7,0.17,993,3.1,77,5
2018,3,9,16,30,33.6,151,316,263,7,11.9,144,73,0,170,0.246,26.77,69.2,0.17,994,3.1,81,4.5
2018,3,9,17,30,31.3,36,63,43,7,12.5,32,0,3,32,0.246,31.73,83.78,0.17,995,2.9,86,3.5
2018,3,9,18,30,29.3,0,0,0,8,13.7,0,0,0,0,0.246,38.41,98.64,0.17,996,2.7,90,2.5
2018,3,9,19,30,27.6,0,0,0,1,15,0,0,0,0,0.246,46.11,113.4,0.17,997,2.4,87,1.7
2018,3,9,20,30,26.1,0,0,0,7,16.1,0,0,0,0,0.247,54.06,128.18,0.17,997,2.3,73,1.2
2018,3,9,21,30,25.1,0,0,0,7,16.9,0,0,0,0,0.247,60.41,142.91,0.17,997,2.2,54,1
2018,3,9,22,30,24.2,0,0,0,7,17.5,0,0,0,0,0.247,66.1,157.5,0.17,997,2.3,36,1.1
2018,3,9,23,30,23.4,0,0,0,7,17.8,0,0,0,0,0.247,70.83,171.08,0.17,996,2.3,20,1.1
2018,3,10,0,30,22.7,0,0,0,6,18,0,0,0,0,0.247,74.8,170.24,0.17,995,2.4,8,1
2018,3,10,1,30,22.1,0,0,0,7,18.2,0,0,0,0,0.248,78.38,156.47,0.17,994,2.5,178,1
2018,3,10,2,30,21.6,0,0,0,6,18.3,0,0,0,0,0.248,81.46,141.86,0.17,994,2.5,351,1
2018,3,10,3,30,21.3,0,0,0,6,18.4,0,0,0,0,0.249,83.44,127.11,0.17,994,2.6,347,1
2018,3,10,4,30,21.1,0,0,0,7,18.5,0,0,0,0,0.249,84.89,112.34,0.17,995,2.6,346,1
2018,3,10,5,30,21.7,0,0,0,7,18.5,0,0,0,0,0.251,82.22,97.57,0.18,996,2.7,344,1.4
2018,3,10,6,30,24.2,47,77,56,7,18.7,47,77,5,56,0.251,71.43,82.71,0.18,997,2.8,182,2.1
2018,3,10,7,30,27.5,164,322,284,7,19.4,155,139,0,206,0.251,61.53,68.12,0.18,997,2.9,33,2.8
2018,3,10,8,30,30.9,223,507,523,7,17.6,229,425,0,481,0.251,45.02,53.61,0.18,998,3,52,3.3
2018,3,10,9,30,33.8,259,610,731,7,14.9,284,524,0,689,0.25,32.17,39.39,0.18,997,3.1,62,3.8
2018,3,10,10,30,35.9,287,660,881,7,14,403,404,0,766,0.249,27,25.98,0.18,996,3.3,68,4.2
2018,3,10,11,30,37.3,304,675,954,7,13.7,439,405,0,830,0.248,24.61,15.64,0.18,994,3.4,70,4.4
2018,3,10,12,30,38.1,302,676,951,7,13.4,428,448,0,858,0.247,23.11,16.15,0.18,993,3.4,72,4.6
2018,3,10,13,30,38.2,291,646,867,2,13.1,422,363,0,746,0.247,22.53,26.9,0.18,992,3.5,75,4.6
2018,3,10,14,30,37.6,244,628,722,7,13,344,355,0,614,0.247,23.07,40.41,0.18,992,3.5,77,4.7
2018,3,10,15,30,36.4,208,523,510,1,12.9,208,523,0,510,0.248,24.51,54.66,0.18,992,3.5,78,4.8
2018,3,10,16,30,34.4,146,346,269,0,13,146,346,0,269,0.249,27.49,69.18,0.18,993,3.5,80,4.2
2018,3,10,17,30,31.8,39,79,48,7,13.4,39,79,5,48,0.249,32.6,83.77,0.18,994,3.4,84,3.2
2018,3,10,18,30,29.7,0,0,0,7,14.1,0,0,0,0,0.25,38.69,98.64,0.18,995,3.3,86,2.5
2018,3,10,19,30,28.2,0,0,0,8,15.1,0,0,0,0,0.251,44.87,113.41,0.18,996,3.1,83,2
2018,3,10,20,30,26.8,0,0,0,0,16.1,0,0,0,0,0.251,51.99,128.17,0.18,996,3,79,1.5
2018,3,10,21,30,25.7,0,0,0,0,17.1,0,0,0,0,0.251,59.18,142.9,0.18,996,3,76,1.2
2018,3,10,22,30,24.9,0,0,0,0,18.1,0,0,0,0,0.251,66.01,157.45,0.18,996,3.1,73,1
2018,3,10,23,30,24.3,0,0,0,7,19,0,0,0,0,0.251,72.34,170.88,0.18,995,3.1,66,0.9
2018,3,11,0,30,23.8,0,0,0,7,19.8,0,0,0,0,0.251,78.15,169.95,0.18,995,3.1,50,0.8
2018,3,11,1,30,23.3,0,0,0,0,20.3,0,0,0,0,0.25,83.44,156.3,0.18,994,3.1,25,0.8
2018,3,11,2,30,22.8,0,0,0,1,20.7,0,0,0,0,0.25,87.92,141.72,0.18,994,3,184,0.7
2018,3,11,3,30,22.5,0,0,0,7,20.9,0,0,0,0,0.25,90.55,126.99,0.18,994,3,180,0.7
2018,3,11,4,30,22.4,0,0,0,0,21.1,0,0,0,0,0.25,92.16,112.21,0.18,995,2.9,2,0.7
2018,3,11,5,30,23.1,0,0,0,7,21.4,0,0,0,0,0.249,90.05,97.44,0.18,996,2.8,24,1.3
2018,3,11,6,30,25,46,50,53,7,21.6,26,0,3,26,0.249,81.67,82.58,0.18,997,2.8,40,2.2
2018,3,11,7,30,27.5,183,257,279,7,21.1,150,236,0,238,0.249,68.1,67.97,0.18,998,2.7,52,2.9
2018,3,11,8,30,30.3,243,474,525,7,19.8,266,262,0,422,0.249,53.39,53.44,0.18,998,2.7,56,3.2
2018,3,11,9,30,32.9,260,623,742,7,17.9,290,507,0,683,0.249,40.88,39.19,0.18,998,2.8,60,3.6
2018,3,11,10,30,35.2,261,708,899,7,15.8,434,341,0,742,0.249,31.59,25.71,0.18,996,2.9,63,3.8
2018,3,11,11,30,36.8,200,834,1004,7,14.3,431,457,0,872,0.249,26.26,15.26,0.18,995,2.9,65,4.1
2018,3,11,12,30,37.8,197,834,1000,7,13.5,477,338,0,802,0.248,23.59,15.85,0.18,994,3,67,4.4
2018,3,11,13,30,37.9,192,808,913,7,13.3,420,366,0,747,0.248,23.22,26.75,0.18,993,3.1,69,4.7
2018,3,11,14,30,37.2,247,630,727,7,13.5,359,299,0,587,0.248,24.38,40.33,0.18,992,3.1,71,4.9
2018,3,11,15,30,36,209,528,515,2,13.8,263,217,1,388,0.248,26.49,54.62,0.18,992,3.1,74,5
2018,3,11,16,30,34,146,355,272,0,14.3,146,355,0,272,0.249,30.66,69.16,0.18,993,3.2,78,4.7
2018,3,11,17,30,31.7,40,87,50,1,15.3,40,87,0,50,0.25,37.19,83.76,0.18,994,3.1,83,3.9
2018,3,11,18,30,29.8,0,0,0,2,16.7,0,0,0,0,0.251,45.24,98.63,0.18,995,3,87,3.1
2018,3,11,19,30,28.2,0,0,0,7,18,0,0,0,0,0.252,53.94,113.41,0.18,997,2.9,87,2.4
2018,3,11,20,30,26.8,0,0,0,0,19,0,0,0,0,0.253,62.39,128.17,0.18,997,2.8,83,1.7
2018,3,11,21,30,25.7,0,0,0,0,19.8,0,0,0,0,0.253,69.97,142.88,0.18,997,2.9,75,1.3
2018,3,11,22,30,25,0,0,0,0,20.4,0,0,0,0,0.253,75.72,157.4,0.18,996,2.9,64,1
2018,3,11,23,30,24.4,0,0,0,0,20.9,0,0,0,0,0.254,80.81,170.66,0.18,996,3,50,1
2018,3,12,0,30,24,0,0,0,0,21.2,0,0,0,0,0.254,84.54,169.66,0.18,995,3.1,38,1
2018,3,12,1,30,23.8,0,0,0,0,21.5,0,0,0,0,0.253,87.23,156.12,0.18,995,3.2,33,1.2
2018,3,12,2,30,23.9,0,0,0,7,21.9,0,0,0,0,0.253,88.71,141.58,0.18,995,3.3,29,1.5
2018,3,12,3,30,23.8,0,0,0,7,22.2,0,0,0,0,0.253,90.63,126.86,0.18,995,3.4,22,1.5
2018,3,12,4,30,23.7,0,0,0,7,22.3,0,0,0,0,0.253,92.05,112.08,0.18,995,3.5,18,1.5
2018,3,12,5,30,24.1,0,0,0,1,22.4,0,0,0,0,0.252,90.43,97.31,0.18,997,3.7,14,2
2018,3,12,6,30,25.9,49,235,79,3,22.5,45,10,3,46,0.252,81.31,82.45,0.18,998,3.8,26,3
2018,3,12,7,30,28.5,95,601,322,7,21.9,144,292,0,255,0.252,67.55,67.83,0.18,998,4,43,3.7
2018,3,12,8,30,31.1,106,783,575,1,21,106,783,0,575,0.251,54.99,53.27,0.18,998,4.1,54,4.2
2018,3,12,9,30,33.3,111,871,788,7,20,334,408,0,651,0.251,45.79,38.99,0.18,998,4.3,63,4.7
2018,3,12,10,30,34.9,114,913,938,7,19.4,468,164,0,616,0.249,40.13,25.45,0.18,997,4.5,70,5.1
2018,3,12,11,30,35.8,134,903,1007,7,18.8,511,187,0,691,0.247,36.92,14.88,0.18,995,4.7,75,5.5
2018,3,12,12,30,36,135,899,1002,8,18.6,466,64,0,528,0.245,36.01,15.54,0.18,994,4.9,80,5.7
2018,3,12,13,30,35.5,131,879,917,8,18.7,418,58,0,470,0.244,37.3,26.61,0.18,993,5,83,5.9
2018,3,12,14,30,34.4,134,816,757,6,18.9,124,0,0,124,0.243,40.22,40.26,0.18,993,5.1,87,5.9
2018,3,12,15,30,32.8,120,729,543,8,19.1,212,18,0,223,0.243,44.33,54.58,0.18,994,5.2,90,5.7
2018,3,12,16,30,30.9,92,572,296,8,19.2,126,9,0,129,0.243,49.8,69.14,0.18,995,5.1,92,5.2
2018,3,12,17,30,29.3,39,217,63,8,19.4,5,0,3,5,0.244,55.15,83.75,0.18,996,5,92,4.3
2018,3,12,18,30,28.3,0,0,0,4,19.6,0,0,1,0,0.245,59.11,98.63,0.18,997,4.7,91,3.4
2018,3,12,19,30,27.6,0,0,0,8,19.8,0,0,0,0,0.246,62.57,113.41,0.18,998,4.5,85,2.7
2018,3,12,20,30,26.9,0,0,0,8,20.2,0,0,0,0,0.247,66.65,128.17,0.18,998,4.4,76,2.2
2018,3,12,21,30,26.2,0,0,0,4,20.6,0,0,0,0,0.247,71.47,142.87,0.18,998,4.5,64,1.8
2018,3,12,22,30,25.7,0,0,0,4,21.2,0,0,0,0,0.248,76.09,157.34,0.18,997,4.6,56,1.7
2018,3,12,23,30,25.4,0,0,0,8,21.8,0,0,0,0,0.248,80.61,170.43,0.18,996,4.9,52,1.9
2018,3,13,0,30,25.1,0,0,0,8,22.4,0,0,0,0,0.249,84.94,169.36,0.18,996,5.1,49,2
2018,3,13,1,30,24.8,0,0,0,8,22.8,0,0,0,0,0.249,88.47,155.94,0.18,995,5.2,44,1.9
2018,3,13,2,30,24.6,0,0,0,4,23,0,0,0,0,0.25,90.93,141.43,0.18,995,5.3,38,1.6
2018,3,13,3,30,24.4,0,0,0,7,23.2,0,0,0,0,0.25,92.89,126.72,0.18,995,5.4,34,1.4
2018,3,13,4,30,24.4,0,0,0,8,23.3,0,0,0,0,0.25,93.36,111.95,0.18,995,5.5,34,1.3
2018,3,13,5,30,24.6,0,0,0,6,23.3,0,0,0,0,0.249,92.48,97.18,0.18,996,5.6,36,1.6
2018,3,13,6,30,25.6,43,302,83,4,23.5,8,0,3,8,0.248,88.21,82.31,0.18,997,5.7,46,2.5
2018,3,13,7,30,27.2,80,647,326,4,23.4,33,0,0,33,0.248,79.82,67.68,0.18,997,5.7,63,3.2
2018,3,13,8,30,28.9,92,805,575,4,22.5,221,20,0,233,0.247,68.37,53.11,0.18,998,5.8,76,3.9
2018,3,13,9,30,30.2,102,876,784,4,21.6,377,99,0,455,0.247,60.11,38.79,0.18,997,5.8,85,4.2
2018,3,13,10,30,31.3,113,904,932,4,21.3,78,0,0,78,0.246,55.31,25.19,0.18,996,5.8,92,4.5
2018,3,13,11,30,32.1,108,933,1011,4,21,455,54,0,507,0.245,51.87,14.5,0.18,995,5.8,98,4.8
2018,3,13,12,30,32.4,110,930,1007,8,20.6,461,59,0,518,0.244,49.98,15.25,0.18,994,5.8,101,5
2018,3,13,13,30,32.3,108,911,923,8,20.4,330,22,0,350,0.243,49.4,26.48,0.18,994,5.8,103,4.9
2018,3,13,14,30,31.7,105,865,766,4,20.2,365,91,0,434,0.243,50.51,40.19,0.18,994,5.8,106,4.7
2018,3,13,15,30,30.6,91,798,554,8,20.1,77,0,0,77,0.243,53.6,54.55,0.18,994,5.8,109,4.2
2018,3,13,16,30,29.3,70,661,306,8,20.3,23,0,0,23,0.243,58.4,69.13,0.18,995,5.8,109,3.2
2018,3,13,17,30,28,33,310,67,8,20.7,5,0,3,5,0.243,64.61,83.75,0.18,995,5.7,105,2.1
2018,3,13,18,30,27.2,0,0,0,7,21.4,0,0,0,0,0.243,70.66,98.64,0.18,996,5.7,98,1.4
2018,3,13,19,30,26.7,0,0,0,3,21.9,0,0,0,0,0.243,74.79,113.41,0.18,997,5.7,91,1.2
2018,3,13,20,30,26.2,0,0,0,1,22.2,0,0,0,0,0.244,78.73,128.17,0.18,997,5.7,84,1.2
2018,3,13,21,30,25.8,0,0,0,1,22.5,0,0,0,0,0.244,82.28,142.85,0.18,997,5.8,79,1.2
2018,3,13,22,30,25.4,0,0,0,0,22.9,0,0,0,0,0.244,85.91,157.27,0.18,997,5.8,74,1.2
2018,3,13,23,30,25.1,0,0,0,0,23.1,0,0,0,0,0.244,88.93,170.19,0.18,996,5.7,70,1.2
2018,3,14,0,30,24.8,0,0,0,7,23.3,0,0,0,0,0.243,91.55,169.05,0.18,995,5.7,67,1.2
2018,3,14,1,30,24.6,0,0,0,7,23.4,0,0,0,0,0.243,93.24,155.76,0.18,995,5.6,66,1
2018,3,14,2,30,24.3,0,0,0,8,23.5,0,0,0,0,0.242,95.24,141.28,0.18,995,5.6,63,0.7
2018,3,14,3,30,24.1,0,0,0,7,23.5,0,0,0,0,0.242,96.29,126.59,0.18,995,5.5,59,0.5
2018,3,14,4,30,24,0,0,0,6,23.4,0,0,0,0,0.242,96.17,111.82,0.18,995,5.5,56,0.4
2018,3,14,5,30,24.3,0,0,0,6,23.1,0,0,0,0,0.242,93.3,97.04,0.18,996,5.4,196,0.4
2018,3,14,6,30,25.3,37,397,91,6,23,6,0,3,6,0.243,87.24,82.17,0.18,997,5.3,212,0.8
2018,3,14,7,30,27.1,67,707,337,6,22,16,0,0,16,0.244,73.6,67.53,0.18,997,5.3,80,1.5
2018,3,14,8,30,29.4,84,829,584,6,20.6,58,0,0,58,0.245,59.05,52.94,0.18,998,5.3,102,2.5
2018,3,14,9,30,31.5,95,890,791,6,19.3,315,31,0,339,0.245,48.29,38.59,0.18,997,5.3,111,3.2
2018,3,14,10,30,33.2,102,924,941,6,18.5,434,67,0,495,0.246,41.82,24.93,0.18,996,5.2,115,3.7
2018,3,14,11,30,34.4,134,899,1006,8,18,462,58,0,518,0.245,37.79,14.12,0.18,995,5.2,119,4
2018,3,14,12,30,34.9,140,889,999,8,17.6,419,37,0,454,0.245,35.89,14.95,0.18,994,5.3,125,4.2
2018,3,14,13,30,34.7,141,863,914,7,17.4,267,14,0,279,0.245,35.84,26.34,0.18,993,5.2,129,4.2
2018,3,14,14,30,34,132,818,758,7,17.3,233,11,0,241,0.245,37.17,40.13,0.18,993,5.2,130,4
2018,3,14,15,30,33,115,739,544,2,17.4,252,64,3,289,0.245,39.46,54.52,0.18,993,5.2,129,3.7
2018,3,14,16,30,31.6,88,587,297,3,17.5,23,0,0,23,0.245,43.04,69.12,0.18,994,5.2,126,2.8
2018,3,14,17,30,29.7,37,246,63,3,18.3,21,0,3,21,0.246,50.53,83.75,0.18,994,5.1,123,1.8
2018,3,14,18,30,28.4,0,0,0,3,19.3,0,0,0,0,0.246,57.85,98.64,0.18,995,5.1,120,1.4
2018,3,14,19,30,27.6,0,0,0,3,19.9,0,0,0,0,0.246,62.88,113.41,0.18,996,5,119,1.2
2018,3,14,20,30,26.9,0,0,0,0,20.6,0,0,0,0,0.246,68.49,128.16,0.18,996,5,117,0.9
2018,3,14,21,30,26.4,0,0,0,0,21.2,0,0,0,0,0.246,73.03,142.82,0.18,996,5.1,116,0.7
2018,3,14,22,30,26,0,0,0,0,21.6,0,0,0,0,0.246,76.76,157.2,0.18,996,5.1,114,0.6
2018,3,14,23,30,25.7,0,0,0,1,21.9,0,0,0,0,0.246,79.61,169.94,0.18,995,5.2,115,0.4
2018,3,15,0,30,25.5,0,0,0,3,22.1,0,0,0,0,0.246,81.65,168.73,0.18,994,5.3,124,0.3
2018,3,15,1,30,25.4,0,0,0,7,22.3,0,0,0,0,0.246,83.14,155.57,0.18,994,5.4,162,0.2
2018,3,15,2,30,25.2,0,0,0,7,22.5,0,0,0,0,0.246,84.79,141.13,0.18,994,5.5,214,0.2
2018,3,15,3,30,25,0,0,0,7,22.5,0,0,0,0,0.246,86.07,126.45,0.18,994,5.6,245,0.2
2018,3,15,4,30,24.9,0,0,0,7,22.5,0,0,0,0,0.246,86.74,111.69,0.18,994,5.6,254,0.2
2018,3,15,5,30,25.2,0,0,0,7,22.6,0,0,0,0,0.246,85.37,96.91,0.18,995,5.7,286,0.2
2018,3,15,6,30,26.4,48,266,85,3,22.8,48,32,3,53,0.246,80.51,82.04,0.18,996,5.8,218,0.5
2018,3,15,7,30,28.1,96,592,323,7,23,143,325,0,268,0.246,73.96,67.38,0.18,997,5.8,144,1
2018,3,15,8,30,29.6,123,733,567,7,22.4,280,148,0,370,0.246,65.25,52.78,0.18,997,5.8,152,1.5
2018,3,15,9,30,30.9,142,806,773,7,22,384,235,0,568,0.246,59.01,38.4,0.18,997,5.9,154,1.9
2018,3,15,10,30,32,152,846,921,7,21.6,400,418,0,780,0.245,54.17,24.67,0.18,996,5.9,154,2.2
2018,3,15,11,30,32.9,256,729,963,7,21.2,509,134,0,640,0.244,50.29,13.74,0.18,995,5.9,153,2.5
2018,3,15,12,30,33.3,249,737,961,3,20.8,410,34,0,442,0.243,48.1,14.67,0.18,994,5.8,152,2.7
2018,3,15,13,30,33.2,234,721,880,2,20.5,461,136,3,583,0.243,47.46,26.22,0.18,993,5.8,151,2.8
2018,3,15,14,30,32.7,138,805,754,3,20.3,349,62,0,397,0.242,48.25,40.07,0.18,993,5.8,150,2.8
2018,3,15,15,30,32,122,721,541,2,20.2,46,0,3,46,0.242,49.77,54.49,0.18,993,5.7,149,2.8
2018,3,15,16,30,30.9,93,566,295,3,20.1,134,25,3,143,0.242,52.72,69.11,0.18,993,5.7,147,2.3
2018,3,15,17,30,29.5,39,217,63,1,20.7,39,217,0,63,0.244,59.35,83.75,0.18,994,5.6,141,1.6
2018,3,15,18,30,28.5,0,0,0,7,21,0,0,0,0,0.245,63.96,98.64,0.18,994,5.6,136,1.5
2018,3,15,19,30,27.8,0,0,0,7,21.2,0,0,0,0,0.246,67.31,113.41,0.18,995,5.6,137,1.6
2018,3,15,20,30,27,0,0,0,7,21.6,0,0,0,0,0.247,72.28,128.15,0.18,996,5.5,143,1.5
2018,3,15,21,30,26.4,0,0,0,7,22,0,0,0,0,0.248,77.04,142.8,0.18,996,5.5,153,1.3
2018,3,15,22,30,26,0,0,0,7,22.4,0,0,0,0,0.249,80.7,157.13,0.18,995,5.5,164,1.1
2018,3,15,23,30,25.6,0,0,0,7,22.7,0,0,0,0,0.249,84.05,169.68,0.18,995,5.5,172,0.9
2018,3,16,0,30,25.2,0,0,0,7,22.9,0,0,0,0,0.249,86.88,168.41,0.18,994,5.5,177,0.7
2018,3,16,1,30,24.8,0,0,0,7,22.9,0,0,0,0,0.249,89.28,155.37,0.18,993,5.5,179,0.6
2018,3,16,2,30,24.5,0,0,0,7,22.9,0,0,0,0,0.249,90.77,140.97,0.18,993,5.4,178,0.5
2018,3,16,3,30,24.4,0,0,0,7,22.8,0,0,0,0,0.249,91.07,126.3,0.18,994,5.4,172,0.5
2018,3,16,4,30,24.4,0,0,0,7,22.8,0,0,0,0,0.249,90.78,111.55,0.18,994,5.4,167,0.4
2018,3,16,5,30,24.9,0,0,0,7,22.8,0,0,0,0,0.25,88.12,96.77,0.18,995,5.4,145,0.4
2018,3,16,6,30,26.9,48,273,86,7,22.9,35,0,3,35,0.251,78.77,81.9,0.18,995,5.3,148,0.8
2018,3,16,7,30,29.7,96,595,326,7,22.1,159,82,0,191,0.251,63.75,67.23,0.18,996,5.3,156,1.3
2018,3,16,8,30,32.1,125,734,570,7,20.8,260,326,0,457,0.252,51.39,52.62,0.18,996,5.3,153,1.6
2018,3,16,9,30,34,146,802,776,7,20.2,312,462,0,675,0.253,44.43,38.21,0.18,995,5.3,148,1.7
2018,3,16,10,30,35.1,159,840,923,7,19.8,393,438,0,792,0.252,40.84,24.42,0.18,994,5.2,147,1.7
2018,3,16,11,30,35.7,129,907,1012,8,19.5,496,288,0,776,0.252,38.73,13.36,0.18,993,5.2,148,1.8
2018,3,16,12,30,35.7,136,896,1004,7,19.3,435,460,0,880,0.251,38.15,14.38,0.18,992,5.2,149,2
2018,3,16,13,30,35.3,138,867,917,7,19.1,437,324,0,728,0.251,38.67,26.1,0.18,991,5.3,149,2.2
2018,3,16,14,30,34.7,297,530,704,2,19.1,378,195,3,527,0.251,39.86,40.02,0.18,991,5.3,149,2.5
2018,3,16,15,30,33.9,247,432,497,2,19.1,267,149,0,354,0.252,41.73,54.46,0.18,991,5.4,149,2.7
2018,3,16,16,30,32.8,164,279,264,7,19.2,139,248,0,228,0.252,44.65,69.1,0.18,991,5.4,146,2.5
2018,3,16,17,30,31.5,39,55,45,7,19.7,39,55,5,45,0.252,49.6,83.75,0.18,992,5.4,142,2.2
2018,3,16,18,30,30.4,0,0,0,7,20.1,0,0,0,0,0.253,54.22,98.64,0.18,993,5.4,140,2.3
2018,3,16,19,30,29.5,0,0,0,7,20.6,0,0,0,0,0.253,58.8,113.41,0.18,994,5.4,139,2.3
2018,3,16,20,30,28.8,0,0,0,7,21.2,0,0,0,0,0.252,63.44,128.15,0.18,995,5.4,139,2.1
2018,3,16,21,30,28.2,0,0,0,7,21.7,0,0,0,0,0.252,67.7,142.77,0.18,995,5.4,142,1.8
2018,3,16,22,30,27.7,0,0,0,7,22.1,0,0,0,0,0.252,71.47,157.05,0.18,994,5.4,144,1.7
2018,3,16,23,30,27.2,0,0,0,7,22.5,0,0,0,0,0.252,75.43,169.42,0.18,994,5.3,145,1.6
2018,3,17,0,30,26.9,0,0,0,7,22.8,0,0,0,0,0.252,78.24,168.08,0.18,993,5.3,144,1.4
2018,3,17,1,30,26.5,0,0,0,7,23.1,0,0,0,0,0.252,81.43,155.16,0.18,992,5.2,142,1.1
2018,3,17,2,30,26.1,0,0,0,0,23.3,0,0,0,0,0.253,84.62,140.81,0.18,992,5.2,138,0.8
2018,3,17,3,30,25.8,0,0,0,7,23.5,0,0,0,0,0.253,87.3,126.16,0.18,993,5.2,128,0.7
2018,3,17,4,30,25.7,0,0,0,7,23.7,0,0,0,0,0.254,88.86,111.41,0.18,993,5.2,122,0.6
2018,3,17,5,30,26,0,0,0,7,23.9,0,0,0,0,0.255,88.38,96.64,0.18,994,5.3,103,1.1
2018,3,17,6,30,27.5,60,127,78,7,24.1,49,8,3,50,0.255,81.83,81.76,0.18,995,5.4,103,1.9
2018,3,17,7,30,29.2,144,429,310,7,23.6,137,9,0,140,0.256,71.86,67.09,0.18,995,5.4,108,2.1
2018,3,17,8,30,30.7,189,592,549,7,22.8,280,209,0,408,0.256,62.86,52.45,0.18,996,5.5,110,2.3
2018,3,17,9,30,31.6,218,677,752,7,22.2,391,141,0,501,0.255,57.67,38.01,0.18,996,5.7,107,2.6
2018,3,17,10,30,32,229,734,899,7,21.8,448,81,0,522,0.254,54.81,24.17,0.18,995,5.8,101,3
2018,3,17,11,30,31.5,310,657,950,3,21.6,481,73,0,552,0.253,55.68,12.98,0.18,994,5.9,94,3.7
2018,3,17,12,30,30.5,302,664,946,7,21.7,491,297,0,779,0.252,59.29,14.11,0.18,993,6.1,88,4.3
2018,3,17,13,30,29.7,286,642,863,7,21.7,428,354,0,747,0.25,62.32,25.99,0.18,993,6.2,81,4.7
2018,3,17,14,30,28.9,305,512,698,6,21.6,67,0,0,67,0.248,64.63,39.97,0.18,993,6.3,73,4.6
2018,3,17,15,30,28,243,433,495,6,21.4,115,0,0,115,0.248,67.5,54.44,0.18,993,6.3,63,4.3
2018,3,17,16,30,26.9,153,321,267,6,21.4,125,7,0,128,0.248,72.03,69.09,0.18,994,6.1,48,3.7
2018,3,17,17,30,26,42,83,51,7,21.5,22,0,3,22,0.249,76.44,83.74,0.18,995,5.9,35,2.9
2018,3,17,18,30,25.4,0,0,0,6,21.7,0,0,0,0,0.25,79.8,98.64,0.18,996,5.6,27,1.9
2018,3,17,19,30,25,0,0,0,7,21.7,0,0,0,0,0.25,82.09,113.41,0.18,997,5.4,14,1
2018,3,17,20,30,24.7,0,0,0,7,21.8,0,0,0,0,0.251,83.94,128.14,0.18,997,5.2,181,0.6
2018,3,17,21,30,24.5,0,0,0,7,21.8,0,0,0,0,0.251,84.87,142.74,0.18,997,5,359,0.5
2018,3,17,22,30,24.4,0,0,0,7,21.7,0,0,0,0,0.252,85.02,156.96,0.18,996,5,359,0.6
2018,3,17,23,30,24.1,0,0,0,7,21.8,0,0,0,0,0.252,86.9,169.14,0.18,995,5,358,0.6
2018,3,18,0,30,23.9,0,0,0,7,21.8,0,0,0,0,0.252,88.01,167.75,0.18,994,5,178,0.7
2018,3,18,1,30,23.9,0,0,0,7,21.8,0,0,0,0,0.252,87.98,154.96,0.18,994,5.1,7,0.7
2018,3,18,2,30,23.9,0,0,0,0,21.9,0,0,0,0,0.252,88.37,140.64,0.18,994,5.1,15,0.8
2018,3,18,3,30,23.8,0,0,0,0,21.9,0,0,0,0,0.252,89.3,126.01,0.18,994,5,21,0.8
2018,3,18,4,30,23.7,0,0,0,0,22,0,0,0,0,0.252,90.47,111.27,0.18,994,5,23,0.8
2018,3,18,5,30,24.1,0,0,0,0,22.2,0,0,0,0,0.252,89,96.5,0.18,996,5,28,1.2
2018,3,18,6,30,25.7,59,135,79,0,22.4,59,135,0,79,0.252,82.18,81.62,0.18,997,5,44,2
2018,3,18,7,30,28.3,146,418,310,0,22.7,146,418,0,310,0.253,71.56,66.94,0.18,997,4.9,62,2.6
2018,3,18,8,30,30.8,189,592,551,0,21.9,189,592,0,551,0.254,59.01,52.29,0.18,997,4.9,69,2.9
2018,3,18,9,30,32.9,202,704,758,0,21.1,202,704,0,758,0.254,49.99,37.82,0.18,997,5,71,3.1
2018,3,18,10,30,34.6,208,765,908,0,20.2,208,765,0,908,0.255,43,23.92,0.18,996,5,72,3.2
2018,3,18,11,30,35.8,178,837,995,0,19.5,178,837,0,995,0.254,38.53,12.6,0.18,995,5,74,3.2
