Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,3,0,30,20.9,0,0,0,7,20.3,0,0,0,0,0.252,96.61,164.18,0.18,997,2.6,39,1
2017,1,3,1,30,20.5,0,0,0,7,20.5,0,0,0,0,0.253,99.79,153.2,0.18,997,2.5,16,0.9
2017,1,3,2,30,20.2,0,0,0,7,20.2,0,0,0,0,0.253,100,140.07,0.18,997,2.5,176,0.9
2017,1,3,3,30,19.9,0,0,0,7,19.9,0,0,0,0,0.253,100,126.4,0.18,997,2.4,348,1
2017,1,3,4,30,19.7,0,0,0,7,19.7,0,0,0,0,0.253,100,112.59,0.18,997,2.4,346,1
2017,1,3,5,30,20,0,0,0,1,20,0,0,0,0,0.253,100,98.82,0.18,998,2.3,351,1.4
2017,1,3,6,30,22,34,142,46,0,20,34,142,0,46,0.253,88.26,85.05,0.18,999,2.3,185,2.4
2017,1,3,7,30,24.9,95,538,262,0,19.3,95,538,0,262,0.253,71.19,71.88,0.18,1000,2.2,24,3.4
2017,1,3,8,30,27.6,117,740,496,0,17.4,117,740,0,496,0.253,53.92,59.24,0.18,1000,2.1,30,3.7
2017,1,3,9,30,30,129,838,693,0,15.2,129,838,0,693,0.253,40.72,47.71,0.18,1000,2.1,28,3.9
2017,1,3,10,30,31.9,135,891,834,0,13.3,135,891,0,834,0.253,32.24,38.37,0.18,998,2,23,4
2017,1,3,11,30,33.3,130,930,908,0,11.8,130,930,0,908,0.253,26.96,33.15,0.18,997,1.9,18,4
2017,1,3,12,30,34.1,124,938,902,2,10.5,336,494,0,746,0.253,23.74,34.01,0.18,995,1.8,14,3.9
2017,1,3,13,30,34.5,116,921,816,2,9.3,357,335,0,612,0.253,21.48,40.56,0.18,994,1.8,12,3.8
2017,1,3,14,30,34.2,119,846,655,2,8.4,289,302,0,480,0.253,20.42,50.64,0.18,994,1.7,14,3.6
2017,1,3,15,30,33,99,753,446,2,7.6,202,204,0,296,0.253,20.73,62.54,0.18,994,1.7,21,2.9
2017,1,3,16,30,29.6,69,557,209,0,8.4,69,557,0,209,0.252,26.55,75.38,0.18,995,1.7,36,1.8
2017,1,3,17,30,26,11,83,13,0,11.8,11,83,0,13,0.253,41.18,88.5,0.18,995,1.7,55,1.5
2017,1,3,18,30,24.4,0,0,0,0,11,0,0,0,0,0.253,43.04,102.5,0.18,996,1.7,66,1.9
2017,1,3,19,30,23.3,0,0,0,0,11.1,0,0,0,0,0.253,46.29,116.3,0.18,997,1.7,68,2.2
2017,1,3,20,30,22.3,0,0,0,0,12.4,0,0,0,0,0.253,53.36,130.1,0.18,998,1.8,66,2.3
2017,1,3,21,30,21.4,0,0,0,0,14.2,0,0,0,0,0.253,63.52,143.7,0.18,998,1.8,61,2
2017,1,3,22,30,20.5,0,0,0,0,15.7,0,0,0,0,0.253,73.79,156.54,0.18,998,1.9,54,1.5
2017,1,3,23,30,19.8,0,0,0,0,16.6,0,0,0,0,0.254,81.95,166.13,0.18,998,1.9,37,1.1
2017,1,4,0,30,19.3,0,0,0,0,17.1,0,0,0,0,0.254,86.84,164.32,0.18,997,1.9,189,1
2017,1,4,1,30,18.7,0,0,0,0,17,0,0,0,0,0.255,89.8,153.34,0.18,997,1.9,342,1
2017,1,4,2,30,18.2,0,0,0,0,16.6,0,0,0,0,0.255,90.33,140.2,0.18,997,1.9,328,1.1
2017,1,4,3,30,17.8,0,0,0,0,16.1,0,0,0,0,0.255,89.8,126.52,0.18,997,1.8,322,1.1
2017,1,4,4,30,17.7,0,0,0,0,15.7,0,0,0,0,0.255,88.24,112.69,0.18,997,1.8,321,1.1
2017,1,4,5,30,18.1,0,0,0,0,15.5,0,0,0,0,0.255,84.77,98.91,0.18,998,1.7,322,1.2
2017,1,4,6,30,20.8,32,209,49,0,15.5,32,209,0,49,0.254,71.56,85.13,0.18,999,1.7,336,1.7
2017,1,4,7,30,24.4,87,587,268,0,15.2,87,587,0,268,0.254,56.52,71.95,0.18,999,1.8,187,2.6
2017,1,4,8,30,27.3,116,754,501,0,13.1,116,754,0,501,0.254,41.52,59.28,0.18,1000,1.8,27,3.1
2017,1,4,9,30,29.6,135,832,695,0,11.9,135,832,0,695,0.253,33.65,47.73,0.18,999,1.9,31,3.3
2017,1,4,10,30,31.4,149,871,833,0,11.6,149,871,0,833,0.252,29.81,38.35,0.18,998,1.9,31,3.4
2017,1,4,11,30,32.6,208,793,873,0,11.5,208,793,0,873,0.251,27.58,33.07,0.18,997,2,32,3.3
2017,1,4,12,30,33.3,209,788,863,0,11.3,209,788,0,863,0.25,26.18,33.88,0.18,995,2,32,3.1
2017,1,4,13,30,33.6,199,756,775,0,11,199,756,0,775,0.249,25.29,40.42,0.18,994,2.1,33,3
2017,1,4,14,30,33.3,151,764,637,0,10.7,151,764,0,637,0.248,25.21,50.49,0.18,994,2.1,35,2.9
2017,1,4,15,30,32.2,128,653,430,0,10.4,128,653,0,430,0.248,26.29,62.4,0.18,994,2.1,41,2.7
2017,1,4,16,30,29.3,87,432,197,0,10.8,87,432,0,197,0.248,31.77,75.25,0.18,995,2.2,56,2
2017,1,4,17,30,26.2,10,36,11,0,13.4,10,36,0,11,0.248,45.1,88.39,0.18,995,2.2,72,1.8
2017,1,4,18,30,24.9,0,0,0,0,13.2,0,0,0,0,0.248,48.29,102.38,0.18,997,2.3,79,2.4
2017,1,4,19,30,23.9,0,0,0,0,14,0,0,0,0,0.249,53.78,116.2,0.18,998,2.3,82,2.7
2017,1,4,20,30,23,0,0,0,0,15.2,0,0,0,0,0.249,61.37,130.01,0.18,998,2.3,81,2.6
2017,1,4,21,30,22,0,0,0,0,16.4,0,0,0,0,0.249,70.46,143.63,0.18,998,2.3,77,2.1
2017,1,4,22,30,21.1,0,0,0,0,17.4,0,0,0,0,0.25,79.27,156.5,0.18,998,2.3,67,1.5
2017,1,4,23,30,20.4,0,0,0,0,18.1,0,0,0,0,0.25,86.49,166.19,0.18,997,2.3,51,1
2017,1,5,0,30,19.8,0,0,0,0,18.5,0,0,0,0,0.25,92.1,164.47,0.18,997,2.3,26,0.9
2017,1,5,1,30,19.4,0,0,0,0,18.6,0,0,0,0,0.25,95.33,153.48,0.18,996,2.3,183,0.9
2017,1,5,2,30,19.1,0,0,0,7,18.7,0,0,0,0,0.25,97.23,140.32,0.18,996,2.3,348,0.9
2017,1,5,3,30,18.8,0,0,0,1,18.6,0,0,0,0,0.249,98.58,126.63,0.18,996,2.3,341,1
2017,1,5,4,30,18.7,0,0,0,0,18.5,0,0,0,0,0.249,98.57,112.8,0.18,997,2.3,339,1
2017,1,5,5,30,19,0,0,0,0,18.4,0,0,0,0,0.249,96.23,99,0.17,998,2.3,336,1.2
2017,1,5,6,30,21.2,28,57,32,0,18.4,28,57,0,32,0.248,83.82,85.2,0.17,999,2.3,169,1.9
2017,1,5,7,30,24.4,136,315,233,0,18.2,136,315,0,233,0.248,68.43,72.01,0.17,1000,2.3,17,2.7
2017,1,5,8,30,27.1,201,495,454,0,17.2,201,495,0,454,0.248,54.81,59.33,0.17,1000,2.3,30,3.1
2017,1,5,9,30,29.3,238,605,645,2,16.1,321,248,0,488,0.248,44.8,47.74,0.17,999,2.3,29,3.2
2017,1,5,10,30,31.1,253,674,782,2,15.2,395,126,0,494,0.248,38.22,38.31,0.17,998,2.2,29,3.2
2017,1,5,11,30,32.5,242,733,857,2,14.4,435,185,0,590,0.248,33.45,32.98,0.17,996,2.2,30,3.1
2017,1,5,12,30,33.3,234,744,853,1,13.5,234,744,0,853,0.248,30.2,33.74,0.17,995,2.1,33,3
2017,1,5,13,30,33.6,219,723,770,1,12.5,219,723,0,770,0.247,27.88,40.26,0.17,994,2.1,38,2.8
2017,1,5,14,30,33.2,210,626,610,0,11.6,210,626,0,610,0.247,26.87,50.34,0.17,993,2.1,42,2.7
2017,1,5,15,30,32.1,170,513,408,0,10.9,170,513,0,408,0.247,27.31,62.26,0.17,994,2.1,49,2.5
2017,1,5,16,30,29.2,105,308,184,0,11.1,105,308,0,184,0.247,32.55,75.12,0.17,994,2.1,63,1.8
2017,1,5,17,30,26.2,7,20,8,0,13.2,7,20,0,8,0.247,44.52,88.28,0.17,995,2.1,76,1.7
2017,1,5,18,30,24.8,0,0,0,0,12.8,0,0,0,0,0.247,47.16,102.27,0.17,996,2.1,81,2.2
2017,1,5,19,30,23.8,0,0,0,0,13.4,0,0,0,0,0.248,52.07,116.09,0.17,997,2.1,81,2.6
2017,1,5,20,30,22.9,0,0,0,0,14.6,0,0,0,0,0.248,59.54,129.92,0.17,998,2.2,80,2.6
2017,1,5,21,30,22,0,0,0,0,15.8,0,0,0,0,0.248,68.1,143.55,0.17,998,2.2,76,2.2
2017,1,5,22,30,21.2,0,0,0,0,16.8,0,0,0,0,0.249,76.21,156.47,0.17,997,2.2,69,1.6
2017,1,5,23,30,20.6,0,0,0,0,17.6,0,0,0,0,0.249,82.94,166.25,0.17,997,2.1,61,1.1
2017,1,6,0,30,20,0,0,0,0,18.1,0,0,0,0,0.249,88.63,164.62,0.17,996,2.1,49,0.9
2017,1,6,1,30,19.6,0,0,0,0,18.4,0,0,0,0,0.249,92.57,153.62,0.17,995,2.1,28,0.8
2017,1,6,2,30,19.2,0,0,0,0,18.6,0,0,0,0,0.249,96.03,140.45,0.17,995,2.1,182,0.8
2017,1,6,3,30,18.8,0,0,0,0,18.6,0,0,0,0,0.25,98.77,126.74,0.17,996,2.1,345,0.8
2017,1,6,4,30,18.5,0,0,0,0,18.5,0,0,0,0,0.25,100,112.89,0.17,996,2.1,340,0.9
2017,1,6,5,30,18.8,0,0,0,0,18.5,0,0,0,0,0.249,98.07,99.08,0.17,997,2.1,337,1.2
2017,1,6,6,30,21.1,29,72,35,0,18.5,29,72,0,35,0.249,85.04,85.27,0.17,998,2.1,173,1.9
2017,1,6,7,30,24.2,128,365,240,0,18.5,128,365,0,240,0.249,70.55,72.07,0.17,999,2.1,21,2.5
2017,1,6,8,30,27,178,566,467,0,17.1,178,566,0,467,0.248,54.7,59.36,0.17,999,2.1,37,2.9
2017,1,6,9,30,29.3,205,676,659,1,15.5,205,676,0,659,0.248,43.07,47.75,0.17,999,2.1,41,3
2017,1,6,10,30,31.2,218,740,799,0,14.4,218,740,0,799,0.248,36.14,38.27,0.17,998,2.1,41,3
2017,1,6,11,30,32.5,257,711,854,2,13.6,422,280,0,657,0.247,31.75,32.88,0.17,996,2.1,42,2.9
2017,1,6,12,30,33.3,254,711,846,2,12.7,416,289,0,657,0.246,28.78,33.6,0.17,995,2.1,43,2.8
2017,1,6,13,30,33.6,244,677,762,2,12,375,274,0,585,0.246,26.86,40.11,0.17,994,2.1,45,2.6
2017,1,6,14,30,33.3,193,672,624,2,11.3,301,250,0,461,0.245,26.08,50.19,0.17,993,2.1,48,2.4
2017,1,6,15,30,32.3,162,546,418,0,10.8,162,546,0,418,0.245,26.74,62.12,0.17,994,2.2,54,2.1
2017,1,6,16,30,29.4,105,331,190,0,11.1,105,331,0,190,0.245,32.28,74.98,0.17,994,2.2,71,1.6
2017,1,6,17,30,26.4,9,23,9,0,13.5,9,23,0,9,0.245,44.99,88.16,0.17,995,2.2,90,1.5
2017,1,6,18,30,24.9,0,0,0,0,13.2,0,0,0,0,0.245,48.14,102.16,0.17,996,2.3,99,2
2017,1,6,19,30,23.8,0,0,0,0,14,0,0,0,0,0.246,54.28,115.99,0.17,997,2.3,102,2.3
2017,1,6,20,30,22.9,0,0,0,0,15.3,0,0,0,0,0.246,62.36,129.83,0.17,998,2.4,102,2.3
2017,1,6,21,30,22,0,0,0,0,16.6,0,0,0,0,0.246,71.59,143.49,0.17,998,2.4,99,1.8
2017,1,6,22,30,21.1,0,0,0,0,17.6,0,0,0,0,0.246,80.62,156.44,0.17,997,2.5,93,1.3
2017,1,6,23,30,20.4,0,0,0,0,18.3,0,0,0,0,0.247,87.99,166.32,0.17,997,2.5,86,0.9
2017,1,7,0,30,19.9,0,0,0,0,18.8,0,0,0,0,0.247,93.37,164.78,0.17,996,2.4,74,0.7
2017,1,7,1,30,19.7,0,0,0,0,19.1,0,0,0,0,0.247,96.33,153.76,0.17,996,2.4,55,0.6
2017,1,7,2,30,19.6,0,0,0,0,19.2,0,0,0,0,0.247,97.71,140.57,0.17,995,2.4,32,0.6
2017,1,7,3,30,19.4,0,0,0,0,19.3,0,0,0,0,0.247,99.17,126.85,0.17,996,2.3,13,0.7
2017,1,7,4,30,19.3,0,0,0,0,19.2,0,0,0,0,0.247,99.65,112.99,0.17,996,2.3,6,0.7
2017,1,7,5,30,19.5,0,0,0,0,19.2,0,0,0,0,0.247,98.17,99.17,0.17,997,2.3,2,1
2017,1,7,6,30,21.4,29,60,34,0,19.1,29,60,0,34,0.247,86.96,85.34,0.17,997,2.2,12,1.8
2017,1,7,7,30,24.2,129,352,237,0,18.6,129,352,0,237,0.247,70.9,72.12,0.17,998,2.2,28,2.4
2017,1,7,8,30,26.8,182,555,465,0,17.1,182,555,0,465,0.249,55.35,59.39,0.17,998,2.1,33,2.6
2017,1,7,9,30,29.1,211,667,660,1,15.7,211,667,0,660,0.25,44.2,47.75,0.17,997,2.1,31,2.7
2017,1,7,10,30,31,224,736,803,2,14.7,396,227,0,575,0.251,37.2,38.23,0.17,996,2,29,2.7
2017,1,7,11,30,32.3,272,689,851,2,13.8,436,187,1,593,0.251,32.58,32.78,0.17,995,2,30,2.8
2017,1,7,12,30,33.2,268,692,845,2,12.9,418,284,0,655,0.252,29.21,33.45,0.17,993,2,32,2.8
2017,1,7,13,30,33.4,250,670,764,2,12.1,378,265,0,581,0.252,27.41,39.95,0.17,992,2,36,2.7
2017,1,7,14,30,33.1,234,588,611,1,11.3,234,588,0,611,0.252,26.47,50.04,0.17,992,1.9,41,2.7
2017,1,7,15,30,31.9,189,471,410,0,10.7,189,471,0,410,0.252,27.23,61.97,0.17,992,1.9,49,2.5
2017,1,7,16,30,29.1,114,276,186,0,10.8,114,276,0,186,0.253,32.14,74.85,0.17,992,1.9,64,1.8
2017,1,7,17,30,26.1,8,20,8,0,12.9,8,20,0,8,0.253,43.9,88.05,0.17,993,1.9,79,1.6
2017,1,7,18,30,24.8,0,0,0,0,13.1,0,0,0,0,0.253,48.04,102.04,0.17,994,1.9,87,2
2017,1,7,19,30,23.7,0,0,0,0,14.1,0,0,0,0,0.254,54.78,115.89,0.17,995,2,89,2.2
2017,1,7,20,30,22.8,0,0,0,0,15.3,0,0,0,0,0.254,62.51,129.75,0.17,995,2.1,89,2.2
2017,1,7,21,30,22,0,0,0,0,16.4,0,0,0,0,0.254,70.64,143.42,0.17,995,2.1,87,2.1
2017,1,7,22,30,21.2,0,0,0,0,17.3,0,0,0,0,0.255,78.45,156.41,0.17,995,2.2,83,1.6
2017,1,7,23,30,20.4,0,0,0,0,17.8,0,0,0,0,0.255,85.01,166.39,0.17,995,2.2,79,1.2
2017,1,8,0,30,19.8,0,0,0,0,18,0,0,0,0,0.255,89.11,164.94,0.17,995,2.1,73,0.9
2017,1,8,1,30,19.4,0,0,0,0,17.9,0,0,0,0,0.255,91.33,153.91,0.17,995,2.1,65,0.8
2017,1,8,2,30,19.1,0,0,0,0,17.9,0,0,0,0,0.255,92.7,140.69,0.17,995,2.1,49,0.6
2017,1,8,3,30,18.9,0,0,0,0,17.8,0,0,0,0,0.255,93.47,126.96,0.17,995,2.1,20,0.6
2017,1,8,4,30,18.8,0,0,0,0,17.7,0,0,0,0,0.254,93.6,113.09,0.17,995,2.1,3,0.6
2017,1,8,5,30,18.8,0,0,0,0,17.6,0,0,0,0,0.254,93,99.25,0.17,996,2,335,0.9
2017,1,8,6,30,20.8,27,68,33,0,17.5,27,68,0,33,0.254,81.4,85.41,0.17,997,1.9,167,1.5
2017,1,8,7,30,23.9,130,351,238,3,16.6,43,0,0,43,0.254,63.86,72.17,0.17,997,1.9,18,2.1
2017,1,8,8,30,26.6,191,536,463,2,15.5,231,149,0,307,0.254,50.47,59.42,0.17,997,1.9,36,2.6
2017,1,8,9,30,28.9,224,647,659,0,14.7,224,647,0,659,0.254,42.09,47.74,0.17,997,1.9,42,2.9
2017,1,8,10,30,30.8,239,714,800,2,14.1,397,223,0,573,0.254,36.26,38.17,0.17,996,1.9,46,3
2017,1,8,11,30,32.2,235,755,871,2,13.5,432,235,0,630,0.253,32.11,32.66,0.17,994,1.9,49,3.1
2017,1,8,12,30,33.1,232,757,864,2,12.8,374,415,0,721,0.252,29.13,33.3,0.17,993,1.9,52,3.1
2017,1,8,13,30,33.3,220,730,781,0,12.2,220,730,0,781,0.251,27.75,39.78,0.17,992,1.9,55,3.1
2017,1,8,14,30,33,191,688,634,0,11.6,191,688,0,634,0.25,27.18,49.88,0.17,991,1.9,60,3
2017,1,8,15,30,31.9,156,581,431,0,11.1,156,581,0,431,0.25,28,61.83,0.17,991,1.9,67,2.8
2017,1,8,16,30,29.1,102,378,201,0,11.1,102,378,0,201,0.249,32.74,74.72,0.17,992,1.9,78,2.1
2017,1,8,17,30,26.2,11,37,12,0,12.8,11,37,0,12,0.249,43.33,87.93,0.17,993,2,90,1.8
2017,1,8,18,30,24.7,0,0,0,0,13,0,0,0,0,0.25,48.23,101.93,0.17,994,2,93,2.3
2017,1,8,19,30,23.6,0,0,0,0,13.9,0,0,0,0,0.25,54.49,115.79,0.17,995,2.1,91,2.5
2017,1,8,20,30,22.6,0,0,0,0,14.9,0,0,0,0,0.25,61.78,129.66,0.17,996,2.1,86,2.5
2017,1,8,21,30,21.7,0,0,0,0,15.7,0,0,0,0,0.25,68.66,143.36,0.17,996,2.1,80,2.2
2017,1,8,22,30,20.9,0,0,0,0,16.3,0,0,0,0,0.249,75.05,156.39,0.17,996,2.1,72,1.8
2017,1,8,23,30,20.1,0,0,0,0,16.7,0,0,0,0,0.249,81.03,166.47,0.17,995,2.1,63,1.5
2017,1,9,0,30,19.4,0,0,0,0,17,0,0,0,0,0.249,86.04,165.11,0.17,995,2,54,1.2
2017,1,9,1,30,18.8,0,0,0,0,17.1,0,0,0,0,0.248,90,154.05,0.17,994,2,44,1
2017,1,9,2,30,18.3,0,0,0,0,17.1,0,0,0,0,0.248,92.96,140.82,0.17,994,1.9,33,1
2017,1,9,3,30,17.8,0,0,0,0,17.1,0,0,0,0,0.248,95.74,127.06,0.17,995,1.9,22,0.9
2017,1,9,4,30,17.6,0,0,0,0,17,0,0,0,0,0.248,96.55,113.18,0.17,995,1.9,16,0.9
2017,1,9,5,30,17.8,0,0,0,0,17,0,0,0,0,0.248,94.95,99.33,0.17,996,1.8,5,1.2
2017,1,9,6,30,20.1,31,116,40,0,16.9,31,116,0,40,0.248,82.02,85.47,0.17,997,1.8,11,2
2017,1,9,7,30,23.4,107,472,251,0,16.3,107,472,0,251,0.248,64.54,72.22,0.17,998,1.8,28,2.7
2017,1,9,8,30,26.2,146,664,483,0,14.8,146,664,0,483,0.249,49.47,59.44,0.17,999,1.8,39,2.9
2017,1,9,9,30,28.6,166,772,686,0,13.4,166,772,0,686,0.249,39.36,47.73,0.17,998,1.7,41,2.8
2017,1,9,10,30,30.6,175,832,830,0,12.3,175,832,0,830,0.25,32.65,38.12,0.17,997,1.7,41,2.7
2017,1,9,11,30,32.1,221,784,882,0,11.3,221,784,0,882,0.25,27.94,32.55,0.17,995,1.6,41,2.6
2017,1,9,12,30,33.1,210,801,880,0,10.1,210,801,0,880,0.251,24.41,33.14,0.17,994,1.6,44,2.5
2017,1,9,13,30,33.4,191,792,801,2,9,361,346,0,628,0.252,22.34,39.61,0.17,993,1.5,48,2.4
2017,1,9,14,30,33.2,160,765,655,3,7.9,306,246,3,465,0.252,21,49.72,0.17,992,1.5,53,2.4
2017,1,9,15,30,32.1,132,666,448,2,7.1,191,341,0,353,0.252,21.07,61.68,0.17,992,1.5,59,2.2
2017,1,9,16,30,28.9,89,466,213,0,7.1,89,466,0,213,0.252,25.37,74.58,0.17,993,1.5,70,1.6
2017,1,9,17,30,25.5,13,66,16,0,9.7,13,66,0,16,0.252,36.82,87.82,0.17,993,1.5,82,1.4
2017,1,9,18,30,23.9,0,0,0,0,9.1,0,0,0,0,0.252,38.98,101.82,0.17,994,1.5,88,1.7
2017,1,9,19,30,22.7,0,0,0,0,9.8,0,0,0,0,0.252,43.83,115.69,0.17,995,1.6,88,1.8
2017,1,9,20,30,21.5,0,0,0,0,11.2,0,0,0,0,0.252,51.77,129.58,0.17,996,1.7,86,1.6
2017,1,9,21,30,20.5,0,0,0,0,12.5,0,0,0,0,0.252,60,143.3,0.17,996,1.7,81,1.4
2017,1,9,22,30,19.6,0,0,0,0,13.4,0,0,0,0,0.252,67.56,156.37,0.17,996,1.8,76,1.2
2017,1,9,23,30,18.9,0,0,0,0,14.1,0,0,0,0,0.251,73.92,166.56,0.17,996,1.9,69,1
2017,1,10,0,30,18.5,0,0,0,0,14.6,0,0,0,0,0.251,78.08,165.28,0.17,995,1.9,58,0.8
2017,1,10,1,30,18.1,0,0,0,0,14.9,0,0,0,0,0.251,81.54,154.2,0.17,995,2,44,0.8
2017,1,10,2,30,17.7,0,0,0,0,15.1,0,0,0,0,0.251,84.7,140.94,0.17,995,2,32,0.8
2017,1,10,3,30,17.4,0,0,0,0,15.3,0,0,0,0,0.251,87.45,127.17,0.17,996,2.1,24,0.8
